LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGH_SHOULDER_X,RIGH_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIPS_X,LEFT_HIPS_Y,RIGHT_HIPS_X,RIGHT_HIPS_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ELBOW_ANGLE,LEFT_ELBOW_ANGLE,RIGHT_KNEE_ANGLE,RIGHT_KNEE_ANGLE,TARGET
0.8183540344238281,0.650634765625,0.7974488258361816,0.649020004272461,0.7783549785614013,0.6467693328857422,0.7610126495361328,0.6456863403320312,0.7858689308166504,0.6054084777832032,0.7729923248291015,0.6075527191162109,0.824908447265625,0.7554077784220378,0.8046743392944335,0.7537734349568684,0.8106464385986328,0.8278788248697917,0.7841630935668945,0.8219692866007487,0.8317933082580566,0.8950672149658203,0.8101704597473145,0.8865655263264974,51.48464082158545,49.66804754129987,45.79840042513187,45.062413715260625,1
0.8177952766418457,0.6512961069742839,0.794895601272583,0.6487627029418945,0.7790099143981933,0.6493193944295247,0.7591235160827636,0.6436454772949218,0.7847130298614502,0.6067683537801106,0.7712928771972656,0.6054295857747396,0.8239568710327149,0.7567982355753581,0.8029335021972657,0.7551523844401041,0.806551456451416,0.8284659067789714,0.7798643112182617,0.8228089650472005,0.8309504508972168,0.8938888549804688,0.8106334686279297,0.8872957865397135,50.12990905757921,49.12384529409356,45.875018039689635,44.19801533642601,1
0.816739845275879,0.6527645746866862,0.7929006576538086,0.6497381210327149,0.7767832756042481,0.6493293126424153,0.7575927257537842,0.6417062123616536,0.7833221912384033,0.6087010065714519,0.7726267814636231,0.6056897481282552,0.8205564498901368,0.7581291834513346,0.7988132476806641,0.7562008539835612,0.8027409553527832,0.8310873667399089,0.7763927936553955,0.824908192952474,0.8296356201171875,0.8938303629557292,0.8099637985229492,0.8869784037272136,52.10445777117778,49.2028785387745,46.71467054883273,44.39570394618504,1
0.813820743560791,0.6511171340942383,0.7915703773498535,0.6488065719604492,0.7760095596313477,0.6456553141276041,0.757962989807129,0.6417622248331706,0.7847520351409912,0.6049537658691406,0.7737756252288819,0.6058029810587565,0.8185741424560546,0.7583009084065755,0.7974414825439453,0.7563575108846029,0.800235652923584,0.8313007354736328,0.773735237121582,0.8238897323608398,0.8310502052307129,0.8943803151448567,0.8082463264465332,0.8873927434285481,50.141399570312906,47.41814795320966,45.641862823947235,43.555196942199,1
0.8112053871154785,0.6373600641886393,0.7908403873443604,0.6363273620605469,0.7721719741821289,0.6236319859822591,0.7563194751739502,0.6256826400756836,0.7767730712890625,0.5868375142415364,0.7675608158111572,0.5923808415730795,0.8135768890380859,0.7450222651163737,0.7925586223602294,0.7440210978190104,0.8069347381591797,0.8236775716145833,0.7786752223968506,0.8194723129272461,0.8310674667358399,0.8946689605712891,0.8095697402954102,0.8884137471516927,55.27667468310517,52.29542756243464,45.44099825971271,44.04941214489715,1
0.8065475463867188,0.6175821940104167,0.790599012374878,0.6182991663614908,0.7647454738616943,0.5915391921997071,0.7585909843444825,0.5975016276041667,0.7619658470153808,0.5495998382568359,0.7581603527069092,0.5581779479980469,0.8105347633361817,0.7251430511474609,0.7902896404266357,0.7245920817057292,0.8119804382324218,0.8061321258544922,0.7847270011901856,0.8049025217692057,0.8295127868652343,0.8846439361572266,0.8071511268615723,0.8798269907633464,55.61335152766098,50.36207378190855,44.681393699433926,44.99374780476477,1
0.8051844596862793,0.599414316813151,0.7912984371185303,0.6013583501180013,0.7672120094299316,0.570368766784668,0.7648340225219726,0.5751378377278645,0.7500514507293701,0.5261983871459961,0.751927375793457,0.5347363789876302,0.808880615234375,0.7098869959513346,0.7898635864257812,0.7093301773071289,0.8123177528381348,0.7944015502929688,0.788186502456665,0.7923517862955729,0.8255773544311523,0.8740009307861328,0.801630973815918,0.871004295349121,49.561163933519566,45.03106070859464,46.06858017605685,45.83364461373025,1
0.798801851272583,0.5929262797037761,0.801638412475586,0.5940928141276042,0.7638346672058105,0.559717305501302,0.7698729038238525,0.5654881795247396,0.7509391784667969,0.5162535985310872,0.7569082260131836,0.5247727711995442,0.7990464687347412,0.704327646891276,0.8004244804382324,0.702699089050293,0.8026093482971192,0.7888937632242838,0.8025876045227051,0.7881467183430989,0.8099549293518067,0.8656837463378906,0.8093317985534668,0.8630320866902669,50.766087380216426,49.12475903742921,47.573880647501774,48.581825219703646,1
0.8021269798278808,0.5951825459798177,0.7911714553833008,0.5963572184244792,0.76791410446167,0.5708542505900065,0.7651183128356933,0.5720361073811849,0.7577492713928222,0.5361250559488933,0.758907413482666,0.5385489781697591,0.8026798248291016,0.7049630482991537,0.7903090953826905,0.7039591471354166,0.8096317291259766,0.7884721120198568,0.793181037902832,0.7880828857421875,0.819489574432373,0.864590581258138,0.8008918762207031,0.8625280380249023,54.204709609514495,50.872337312998226,47.40634488011919,48.2535322616707,1
0.8038256645202637,0.6160714467366536,0.777889633178711,0.6088665008544922,0.7754978656768798,0.6041087468465169,0.7608686447143554,0.5682674407958984,0.7660221576690673,0.5625246683756511,0.7626122951507568,0.5269856770833333,0.8030850410461425,0.7201407114664714,0.7797529220581054,0.718794314066569,0.8105965614318847,0.8018058141072592,0.7834892749786377,0.8011210759480795,0.8267879486083984,0.8802146911621094,0.8001502990722656,0.8776144027709961,42.35265166709896,48.36404280151495,45.3328188771962,45.997733072299056,1
0.8040389060974121,0.6336729049682617,0.7728189468383789,0.6193539301554362,0.7900408744812012,0.6571974436442057,0.7600510597229004,0.5783504486083985,0.7742364883422852,0.6228306452433269,0.7653422832489014,0.536274528503418,0.7997625827789306,0.7345771789550781,0.7753363609313965,0.7326106389363607,0.8077983856201172,0.8134700139363606,0.7811189651489258,0.8133580525716145,0.8300267219543457,0.8869888941446941,0.8032889366149902,0.8857365290323893,36.682517391567906,46.14086172947287,45.125860191039266,46.05468209257638,1
