LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGH_SHOULDER_X,RIGH_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIPS_X,LEFT_HIPS_Y,RIGHT_HIPS_X,RIGHT_HIPS_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ELBOW_ANGLE,LEFT_ELBOW_ANGLE,RIGHT_KNEE_ANGLE,RIGHT_KNEE_ANGLE,TARGET
0.8937152862548828,0.5384867986043295,0.850883960723877,0.5376185735066732,0.8945344924926758,0.6025320053100586,0.8475485801696777,0.5899483998616536,0.8576324462890625,0.6244722366333008,0.8309430122375489,0.6150340398152669,0.8978986740112305,0.6455182393391927,0.8668018341064453,0.6454104105631511,0.8988467216491699,0.7204766591389974,0.852328109741211,0.719201405843099,0.9179425239562988,0.7991974512736003,0.863614559173584,0.797425905863444,49.93460209759519,57.499207520954656,42.18051440799282,43.75600744033566,1
0.8921218872070312,0.544975217183431,0.8503820419311523,0.5444231033325195,0.8860218048095703,0.6098182042439778,0.8432722091674805,0.5984817504882812,0.8439131736755371,0.6314751942952473,0.825048828125,0.6280261357625325,0.8967617988586426,0.6531848271687826,0.8658230781555176,0.6530407587687175,0.8964224815368652,0.7260010401407878,0.8483261108398438,0.7220198313395182,0.9170994758605957,0.7994280497233073,0.8633853912353515,0.7977216720581055,47.36032913555861,55.12441941114791,42.8741238785696,42.91508522239449,1
0.8859039306640625,0.5610759099324544,0.847868537902832,0.5609043121337891,0.8713403701782226,0.618584950764974,0.8392306327819824,0.6101029713948568,0.8362029075622559,0.615225092569987,0.8139333724975586,0.6158175150553385,0.8941200256347657,0.6673891703287761,0.8645647048950196,0.6666577657063802,0.8866991996765137,0.7377367655436198,0.8425536155700684,0.7265511194864909,0.9178515434265136,0.8016751607259115,0.8634199142456055,0.7995836893717448,52.266413517048655,55.9001499460675,42.975801123091934,40.478278310184294,1
0.8815277099609375,0.5722049713134766,0.8484602928161621,0.5711411158243815,0.8601421356201172,0.6148129145304362,0.825350284576416,0.6006993611653646,0.832517147064209,0.6054345448811849,0.8046598434448242,0.5771123886108398,0.892298698425293,0.6785851796468099,0.8639139175415039,0.6772496541341145,0.8805320739746094,0.7455837885538737,0.8348692893981934,0.7301453908284505,0.9161876678466797,0.8036155700683594,0.8617233276367188,0.7994818369547526,53.44833460818871,49.633590290931615,42.52861857360082,40.033135013174174,1
0.8777693748474121,0.5565144220987955,0.8456517219543457,0.5587433497111003,0.8519501686096191,0.5841169357299805,0.8111122131347657,0.5710145950317382,0.8392273902893066,0.5669455210367839,0.8008753776550293,0.5350276311238606,0.8865890502929688,0.6707684199015299,0.8591104507446289,0.6708611806233724,0.8756059646606446,0.7428251266479492,0.8297415733337402,0.7301687876383464,0.9150147438049316,0.802288564046224,0.8609722137451172,0.797422981262207,61.320130253510676,51.076686051817475,42.81870389868806,41.93805895177603,1
0.871319580078125,0.5314719835917155,0.8377460479736328,0.5364003499348958,0.8351998329162598,0.5378119786580403,0.7983084678649902,0.5455637613932292,0.8144243240356446,0.5025325139363607,0.7952303409576416,0.5065419832865398,0.8796845436096191,0.6470115025838216,0.851749038696289,0.6492393493652344,0.8755375862121582,0.7298581441243489,0.832344913482666,0.723887570699056,0.9142821311950684,0.7981744130452474,0.859247875213623,0.7967673619588216,47.28020802295915,53.680119168181804,44.11068882919147,44.20462415667651,1
0.871615219116211,0.49949747721354165,0.838752269744873,0.5028134028116862,0.8274405479431153,0.4956578254699707,0.7975684642791748,0.49950504302978516,0.8029351234436035,0.4482265472412109,0.7847579479217529,0.44843168258666993,0.8728886604309082,0.6189975738525391,0.8437531471252442,0.6210030237833659,0.8847277641296387,0.7097497304280599,0.8368089675903321,0.7114416122436523,0.9104633331298828,0.7876222610473633,0.8570850372314454,0.7871934254964192,45.701782384259694,45.60914555864684,47.267619828892634,48.500034097655124,1
0.8701596260070801,0.4583638509114583,0.8352035522460938,0.4580488840738932,0.8326867103576661,0.4456749598185221,0.8071103096008301,0.4383917490641276,0.7999176502227783,0.4179139455159505,0.7931768417358398,0.4130072593688965,0.8671096801757813,0.576750373840332,0.8370586395263672,0.5782190958658854,0.8787854194641114,0.668400764465332,0.8400672912597656,0.6710147857666016,0.9047931671142578,0.7450472513834635,0.848145580291748,0.7593903223673503,44.880440314110004,53.365000801832466,47.85682892006062,46.21333373785358,1
0.866342830657959,0.4463472366333008,0.8337993621826172,0.4430596669514974,0.8252355575561523,0.4188140869140625,0.8059251785278321,0.41479822794596355,0.7994326591491699,0.38105459213256837,0.7943380355834961,0.3778437614440918,0.8610019683837891,0.5615936915079752,0.8315722465515136,0.5627103805541992,0.877042579650879,0.6518834431966146,0.8371003150939942,0.6565540313720704,0.9033024787902832,0.7343435287475586,0.8540576934814453,0.7425685882568359,50.211791106414005,49.37489870723272,46.00605154631742,46.62581136090866,1
0.8647006988525391,0.44046465555826825,0.8299638748168945,0.43767083485921227,0.824683666229248,0.4120386759440104,0.8057621955871582,0.4097568511962891,0.798520851135254,0.36809895833333334,0.7944087505340576,0.3674893061319987,0.856163215637207,0.5581464767456055,0.825014877319336,0.5585410435994466,0.8739839553833008,0.6526056925455729,0.830598258972168,0.6567137400309245,0.8958135604858398,0.7383436838785807,0.8454433441162109,0.7422612508138021,47.138544366041906,43.541430327962054,47.0897966960206,48.27156311956755,1
